Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Russian Federation,..,..,..,..,..,..,..,..,3778.019775,3429.649902,3494.062988,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14311.06445,15420.85938,15974.62207,14095.64648,9313.021484,8704.894531,10720.33203,11287.35449,11536.25879,10194.44141,12532.05078,15270.70605
Rwanda,239.1153863,258.5577578,248.9418067,252.5324431,262.0908223,273.7664313,299.2873721,320.292078,344.478185,336.7447982,348.3878303,255.3675793,264.9826101,249.4105703,111.9373042,227.4588749,205.8421295,241.5055329,251.3496873,269.3323046,255.1119678,239.1456764,234.8351253,249.574757,270.3233079,325.0500663,358.1392267,427.4571469,529.567595,565.0186811,594.1602545,650.9914842,706.2020035,704.4856255,724.7923503,733.8874728,728.8696189,756.5476411,768.9436612,806.1008203,773.7732609,821.1713948,966.2320714
Samoa,..,..,726.3783541,670.0619584,654.7642948,573.9484436,606.7853734,669.8561646,794.3533993,731.9765181,747.7808483,744.4959154,779.1744437,776.8519111,1277.233772,1285.66701,1414.201948,1598.917862,1493.944863,1401.715924,1406.765683,1435.345181,1509.88659,1778.842234,2168.028186,2527.762838,2639.805669,3011.100809,3344.054559,3250.953097,3494.395225,3789.626995,3902.311992,3989.89859,3948.728022,4048.467113,4105.810905,4261.640343,4189.052191,4308.300729,4042.722752,3857.689742,3745.560367
San Marino,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42004.9484,37473.78698,39415.16294,41770.14662,51198.42526,59249.64768,60520.79204,63692.61677,71970.05873,77962.14399,66200.67297,59516.3234,55815.28526,48433.5703,50435.36733,50133.60652,42281.81125,43398.42853,44885.51784,48464.52465,47287.39839,45321.48922,54982.45171,..
Sao Tome and Principe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,519.295583,568.4096734,663.9206639,726.5977407,843.9551113,861.5182023,878.1354699,1080.556568,1126.538585,1043.281427,1217.212064,1207.700702,1378.230193,1484.170105,1292.733055,1428.257908,1547.82271,1815.605495,1924.40815,2155.265868,2350.452701,2386.696176
Saudi Arabia,16176.19662,17258.645,13680.75898,10997.05279,9717.417625,8060.19535,6449.58556,6082.127065,5998.224246,6210.052963,7349.703435,7939.297864,7932.70591,7450.658798,7359.448498,7588.761234,8174.141609,8323.826699,7169.366477,7697.270684,8795.260596,8337.322724,8380.959296,9321.803874,10935.01659,13462.76305,14848.60206,15756.19362,18944.85735,15064.63128,17958.94783,22441.57114,24069.20331,23945.51231,23862.80119,20442.36606,19930.40754,20910.48296,24175.58331,23405.7061,20398.06099,24315.61855,30447.88371
Senegal,790.7103565,699.909857,668.0575173,578.3261494,549.5545243,585.6644209,803.4847037,938.8576175,902.2698643,869.4599074,980.7545621,935.6383892,974.3312056,898.912999,598.1454188,732.836373,741.7616647,667.4532061,702.4336928,695.5520829,619.6421235,654.8407274,688.1874795,840.358254,941.8737925,1003.187193,1038.579092,1210.167498,1419.530903,1323.971226,1286.604966,1383.539116,1334.725915,1391.53219,1417.094987,1238.1264,1290.749971,1385.199214,1484.22707,1462.678353,1492.475903,1633.560119,1598.726433
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.282228,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056211,5588.979444,5765.203352,6292.546549,7252.403668,7417.206608,7733.803469,9232.961606,9537.682867
Seychelles,2478.364704,2557.206656,2440.684174,2426.334607,2487.644993,2754.14571,3368.474096,3871.778521,4392.198649,4689.134507,5642.072897,5654.639757,6520.489505,6978.680754,6974.867706,7180.668327,7004.336039,7746.698513,8209.514443,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9748.955842,10938.15276,12113.88172,12342.51028,14729.62662,15188.17468,14894.48578,15409.80463,15961.24363,16411.92112,16851.11976,12020.02106,12963.05898,13250.45583
Sierra Leone,326.7954586,324.3792924,369.0291438,277.5631683,296.610062,228.5395414,127.5545261,167.2059003,260.1153897,224.3178284,150.1932538,178.1790984,158.0814981,178.9729971,211.338564,201.3711228,216.6234189,193.0108126,151.0965629,149.5783419,138.7139416,221.2950856,240.5075193,255.9726186,258.4731688,286.2859063,320.5144108,358.0773155,402.5534055,386.4338685,400.5407437,443.4518422,558.1797233,706.4526815,702.3385877,581.2934118,515.4478396,484.4561288,519.6499639,506.6069138,493.4322406,504.6212876,475.7957278
Singapore,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16136.24054,18290.13011,21552.41004,24914.8507,26232.8661,26375.86537,21829.27378,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,56895.65831,61164.89736,66836.522,66070.48681,61273.99166,77710.08924,82807.62906
Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27997.28983,28460.33262,27942.88054,36136.6995,36519.99259,35703.09995,33351.70655,30791.06108,33836.77335,29223.06962,31711.61199,35873.05649
Slovak Republic,..,..,..,..,..,..,..,..,..,..,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5645.581396,5426.624281,5722.168183,6564.696314,8731.937368,10691.44655,11690.11347,13170.78498,16106.06044,18753.58494,16597.20846,16908.84796,18509.74022,17498.3539,18276.00955,18719.98814,16390.88217,16563.4405,17585.197,19486.39368,19381.89055,19552.09111,21768.14867,21256.80843
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23817.88673,27595.59997,24792.12798,23532.48085,25128.01504,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26123.74713,26042.44635,25558.42905,29331.0647,28439.3341
Solomon Islands,782.5295138,801.1948237,770.8372377,699.8412752,677.7217756,597.2223195,515.2046667,524.3734442,578.4198114,549.6007461,662.852836,681.3568218,782.2683324,849.3596503,1105.161809,1251.217924,1322.526362,1326.165485,1121.120779,1164.100085,976.428269,929.8664903,768.4948507,905.5821641,991.988551,1145.866554,1250.953842,1377.862006,1504.527495,1526.159908,1661.997885,1921.356352,2087.517887,2208.085284,2235.733703,2134.805418,2196.283891,2283.579051,2450.482888,2398.77305,2222.462119,2232.536954,2205.251805
Somalia,102.4388511,117.7960523,130.1150776,119.479009,123.7721366,132.175026,134.6613689,141.0718301,145.0034131,155.271396,131.023239,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,454.0772642,491.1898041,507.4829155,517.0975815,555.1851236,537.1592902,589.4658919,556.578066,576.5236782,592.103122
South Africa,3034.660366,3080.833019,2769.096212,3019.098684,2590.01548,1909.739722,2103.191712,2672.689538,2780.586207,2794.396212,3160.878161,3304.828377,3519.001296,3461.333911,3547.951748,3904.324238,3654.927598,3731.431561,3336.439647,3267.939169,3241.661396,2867.472497,2708.423333,4095.6837,5268.278576,5893.187076,6139.581618,6662.062785,6251.877427,6444.18684,8059.562798,8737.041269,8173.869138,7441.230854,6965.137897,6204.929901,5735.066787,6734.475153,7067.724165,6702.526617,5753.066494,7073.612754,6766.481254
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1653.041537,1325.275077,1503.133889,1455.358407,1114.923723,1659.140787,1245.149311,1071.777765,..,..,..,..,..,..,..
Spain,6208.578019,5371.166436,5159.708645,4478.500286,4489.988939,4699.655764,6513.503286,8239.613802,9703.123838,10681.9712,13804.87679,14811.90282,16112.18892,13339.90856,13415.287,15471.96272,16109.0844,14730.79718,15394.35146,15720.6405,14749.68742,15369.00116,17106.68658,21510.83625,24907.00085,26429.15094,28389.07858,32591.35031,35510.72223,32169.50285,30532.48051,31677.90031,28322.94659,29077.18206,29513.65118,25754.36103,26537.15949,28185.32137,30379.72111,29581.51855,26984.29628,30488.82095,29674.54429
Sri Lanka,269.3199617,290.5367445,308.8827846,330.0400705,380.7494424,371.5097814,392.5243612,403.8261309,416.0296538,411.2437445,466.8976566,516.7693263,550.5424443,579.990197,650.5535615,716.8007675,758.5064169,818.0287965,850.9856552,838.5636427,869.7534886,832.4273196,865.3021391,978.1686456,1060.136943,1240.518312,1423.190621,1611.175587,2007.026655,2053.766451,2836.974109,3248.04021,3351.892476,3643.832447,3885.623616,3990.353117,4107.829775,4388.201906,4360.584735,4082.694049,3852.389091,3996.571995,3354.383408
St. Kitts and Nevis,1588.492453,1883.195327,2010.146801,2039.297513,2326.656529,2634.002643,3119.797207,3550.187379,4179.293642,4696.490011,5346.472568,5439.809105,5920.220954,6363.682668,7027.434091,7367.454411,7748.670312,8581.668224,8665.09906,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.62101,17571.98446,17293.80605,18315.91468,19945.31517,20025.65235,21079.52097,22148.51243,22533.88205,23204.97056,18553.65714,18035.38614,20262.26714
St. Lucia,1400.692003,1569.251987,1452.78962,1534.078457,1925.217083,2142.691539,2522.068096,2745.690566,3098.439562,3464.880118,4073.264627,4253.914269,4603.702186,4608.599312,4740.295984,5008.02743,5123.686514,5184.337012,5593.748414,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8672.215668,9110.75181,9231.576254,9542.713574,10007.14451,10290.37157,10574.38658,11270.47471,11563.83043,11773.42748,8951.524766,10916.22708,13030.92848
St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21344.5873,..,..,21920.02378,..,..,..,..,19691.61671,..,20320.71688,..
St. Vincent and the Grenadines,766.0991778,943.5770005,1043.911422,1114.614252,1223.839496,1313.199513,1444.021409,1570.910328,1790.987478,1911.90351,2136.839516,2259.528548,2454.960657,2519.845868,2540.16918,2767.77031,2900.419012,3043.249417,3272.618741,3427.505755,3760.080457,4066.070638,4299.372868,4500.927334,4883.313665,5176.128147,5775.091747,6439.008398,6641.495878,6503.097772,6590.989579,6566.482713,6754.370184,7117.554763,7210.603113,7386.746638,7684.79284,7996.636984,8399.707731,8680.251102,8306.360493,8360.064239,9125.324771
Sudan,429.0219727,495.4863586,387.7712097,354.1902161,439.5502625,333.3590698,408.4733582,481.339325,568.7889404,841.9991455,1301.819092,1678.093262,263.002655,326.7307129,459.4400635,483.7035522,307.8217468,388.8051147,366.1159058,339.2810364,378.1575012,471.3727722,529.4519653,607.0063477,737.1228027,945.6896973,1179.898315,1500.673096,1585.582397,1382.62146,1706.414917,1982.816162,1797.400879,1834.561035,2076.000977,2226.409424,2614.294434,3188.769287,769.8691406,748.0109253,608.3325195,749.7067871,1102.146484
Suriname,2119.367016,2365.24867,2425.203028,2328.621619,2258.132806,2254.817639,2270.804237,2469.341114,2887.061439,1328.729552,940.9917724,1077.212661,964.4332465,1015.12804,1419.517938,1591.729379,1940.75444,2045.593051,2405.744246,1883.889099,1978.446611,1711.714461,2206.27291,2529.259422,2906.725278,3474.120331,5031.158465,5562.334068,6616.815126,7176.857658,7999.507394,8009.252302,8922.956186,9124.541093,9199.177893,8907.837258,5705.399487,6112.883014,6730.836961,6690.044786,4796.533314,5026.879493,5858.824661
Sweden,17097.83265,15586.43008,13738.9723,12608.22915,13099.02083,13666.85775,17981.01941,21792.55891,24534.69382,25662.22059,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52837.90398,61417.68088,56373.78858
Switzerland,19393.88055,17665.0139,17999.96926,17859.23237,16991.24588,17152.09485,24459.85363,30440.51082,32690.43027,31308.65083,39574.53981,39544.49468,40713.68815,39237.11866,43091.7771,50113.83212,48092.6433,41584.44178,42680.58673,41695.69129,38865.02194,39638.79111,42458.73847,49335.74563,54659.45715,56242.89336,59011.03246,64989.15533,74175.19279,71568.31239,76531.37294,90476.75897,85836.20768,87304.33058,88724.99094,83806.4476,82153.07454,82254.37693,85217.36915,84121.93103,85897.78433,93446.43445,93259.90572
Syrian Arab Republic,1467.860198,1820.853536,1842.714583,1898.524761,1885.019531,2011.571057,2334.206663,2884.299313,1421.741906,1546.40039,1926.384607,2171.463634,2516.443295,2722.905389,3238.39402,3553.746281,4184.29444,4397.5383,4542.949125,4588.98256,4941.852597,5187.206107,5276.064713,5433.642274,6241.058232,7221.643883,7914.771494,8695.844461,10155.97367,10288.14905,11304.64493,2971.282455,1910.604539,993.7398825,1071.234204,857.4978671,664.3416724,862.3190633,1111.872092,1124.520554,537.0902346,420.6227052,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,485.3198618,456.5236986,337.5488739,287.9939687,262.2364355,208.1695625,172.9164992,150.6469008,214.4293317,175.5555654,137.1819092,168.6385933,186.663376,233.094087,305.2660436,333.7139384,401.0268293,517.4348725,704.6501788,666.7212906,740.2761912,837.8814952,959.3602175,1038.320717,1094.430124,970.3625997,801.39384,844.3652498,850.6669582,889.0233718,852.3302296,916.6919671,1054.189484
Tanzania,..,..,..,..,..,..,..,..,211.1229553,178.1115265,167.1445465,189.5909576,171.6147003,153.8509979,156.7896118,176.9260254,214.6417694,248.7471619,387.0186462,390.4184875,399.4627686,394.353241,400.2145081,419.5645142,447.5897522,480.1800537,472.6133423,539.5395508,671.2444458,688.7103882,730.7823486,768.9334106,854.5404663,954.6588135,1013.428772,929.7998047,942.8890381,975.9046631,1011.600159,1050.931763,1104.164429,1146.031982,1192.766479
Thailand,707.3700142,745.7320487,767.0757148,822.7313241,842.0710395,768.8656481,836.1471302,962.9617992,1154.580403,1329.996738,1545.276982,1751.068652,1957.405423,2230.84118,2502.708649,2848.622456,3039.892139,2462.41438,1841.042955,2028.568771,2004.107059,1889.971411,2091.178903,2350.845496,2647.260733,2876.245773,3343.785952,3934.690909,4327.79747,4154.187447,4996.372098,5396.643586,5748.632721,6041.133948,5822.377783,5708.794091,5854.463908,6436.78966,7124.55881,7628.576033,7001.78546,7060.897707,6909.956285
Timor-Leste,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,417.7379434,534.6505771,516.0898994,529.2197975,465.9377646,476.9027136,456.2726984,532.4854173,621.7414647,682.2247874,810.2164842,936.7089677,1020.110295,1201.602507,1221.72396,1322.929094,1349.546777,1285.523976,1241.164485,1583.078603,1663.559629,2741.95082,2389.295875
Togo,400.4105043,328.9103111,271.7693746,244.9107485,222.1827979,228.4903215,308.4610621,352.3624853,377.4127802,359.4774091,420.1367014,401.5572624,412.2914788,302.4468805,240.0971144,305.9615898,329.6191565,326.3875126,335.7119949,323.8890254,297.8995067,288.107878,323.1441359,390.3036097,406.0923589,399.4474777,400.3214877,621.7345761,735.8554211,737.9537031,722.2294,803.4823966,781.5543405,847.3875004,877.192473,770.1433793,792.4405509,813.3950065,873.5548872,848.3045346,886.6995115,976.6661831,942.6499016
Tonga,550.7308333,642.6905947,640.3334441,627.5864753,662.2039799,618.8106055,702.4851729,838.54047,1089.017321,1080.971091,1150.281297,1335.230193,1380.881428,1391.970052,1965.19624,2089.197173,2216.683231,2135.860561,1889.670651,1953.371355,1996.515578,1754.84188,1760.667034,1937.042345,2195.986397,2478.427047,2751.960283,2799.368182,3221.080519,2915.493904,3416.110699,3852.144462,4378.571528,4208.187891,4125.425454,4117.931047,3978.437686,4367.256603,4649.613301,4878.978686,4605.970841,4425.971492,..
Trinidad and Tobago,5528.946469,6118.941041,7034.945354,6628.471757,6547.459781,6147.700102,3941.600372,3896.064758,3612.994412,3441.35043,4001.522284,4159.070729,4231.46206,3608.641686,3801.469548,4074.877287,4385.0987,4352.812595,4569.652412,5130.866071,6120.942704,6592.776648,6692.804355,8352.463158,9756.500371,11673.78154,13340.91627,15627.28682,20011.14827,13682.76361,15711.55871,17910.31915,19110.0539,19927.4039,20473.40403,18508.7705,16139.10526,16258.74893,16328.12689,15642.40672,13705.90023,16056.30204,19629.46534
Tunisia,1329.268317,1249.760203,1176.229005,1177.586349,1133.996862,1124.949513,1174.882135,1231.438153,1251.271661,1223.518318,1456.224489,1516.294272,1760.481413,1627.275715,1709.825355,1940.034293,2076.990399,2170.571586,2253.028846,2343.997255,2170.508671,2207.659921,2292.483705,2693.196614,3029.848769,3106.57663,3279.10282,3678.062479,4200.172644,4029.461206,4241.01191,4361.949122,4233.916254,4308.338305,4398.638695,3960.924849,3796.1096,3569.718839,3577.175342,3477.836181,3497.719027,3807.184109,3747.419391
Turkiye,1561.014686,1582.419075,1400.856099,1314.230362,1245.928788,1367.195496,1506.714127,1701.264841,1738.376445,2009.69367,2773.269759,2730.143381,2825.915037,3148.83644,2240.60879,2855.040554,3009.670164,3098.668013,4433.358285,4057.821274,4278.263113,3100.458999,3640.762836,4704.772663,6031.791367,7369.431889,8003.814493,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.83619,9215.440875,8638.739133,9743.213131,10674.50417
Turkmenistan,..,..,..,..,..,..,..,728.7565286,765.9335453,773.2023529,806.3913503,771.8912277,815.0023597,788.9857774,619.6266316,587.2890137,553.0594143,561.5340991,587.990328,544.4392556,635.7144663,762.6107976,949.5763982,1256.031867,1418.806266,1658.672779,2074.407389,2520.285026,3778.668539,3901.670283,4286.880505,5453.155005,6441.886618,7049.797505,7685.509859,6208.296655,6163.253406,6354.53283,6721.34954,7344.880204,7330.366288,7885.299896,8792.548504
Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18323.87374,17803.08282,18848.77869,21233.9324,24115.26568,28728.56972,29446.08269,31459.54343,24602.91102,23103.94268,23649.71443,22666.40691,22451.56873,24040.87466,25783.2941,26995.03216,25659.19586,26831.97146,27795.14856,20882.26127,23158.6379,24917.59581
Tuvalu,..,..,..,..,..,..,..,..,..,..,961.0916948,1001.22802,1029.221003,1011.981183,1138.949219,1150.305209,1283.446403,1318.909032,1324.206816,1419.827916,1564.014893,1451.484495,1752.80181,2012.447045,2328.493002,2311.337754,2402.480106,2803.248467,3103.040777,2697.634893,3043.16668,3663.267055,3624.984289,3536.901505,3556.379728,3384.383201,3836.073003,4181.436586,4419.259998,4940.050983,4674.911403,5372.760239,5221.532799
Uganda,93.69222855,98.59507365,156.8798157,157.4491559,247.3430926,234.0391872,253.3281425,392.4776053,394.7361363,309.8609669,244.7540723,182.7944663,151.9765413,165.4650359,198.2820513,278.3166132,284.4568035,286.5727449,292.1694813,257.6785777,257.8296057,235.8529749,241.8689302,250.6905884,292.4726656,330.6028544,346.7684623,401.7091876,473.3028334,799.9296321,824.7376711,837.0958842,796.7111394,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329,846.8811992,883.4657281,964.3958695
Ukraine,..,..,..,..,..,..,..,1265.372681,1452.652466,1559.337524,1532.504639,1474.344849,1417.170776,1258.129517,1012.098694,935.9587402,872.713501,991.2427979,835.2366333,635.7579346,658.3446045,807.8019409,911.9068604,1087.788086,1416.60376,1894.460083,2391.323975,3197.934326,4066.531738,2639.378174,3078.414795,3704.842285,4004.789795,4187.739746,3104.653809,2124.662598,2187.727539,2638.325439,3096.5625,3661.457764,3751.737305,4827.845703,4533.975586
United Arab Emirates,42995.16399,44841.22974,39921.63298,34586.53181,31955.18125,29432.83121,23111.37838,23088.20417,21545.45558,23141.01477,26682.84981,25668.49332,25630.08097,25019.37236,25463.49629,27010.67819,28596.50683,28709.24692,25905.84338,27261.90657,31855.5006,29909.00943,30221.967,32607.37293,37017.73637,42190.55438,45339.58512,43918.38017,45140.76908,31722.58876,35392.26097,42078.61381,44386.78608,45729.60768,46865.9646,41525.1389,41054.53957,43063.96748,46722.26872,45376.17084,37629.17417,44332.34005,53707.98008
United Kingdom,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23168.95296,24406.4003,26766.00562,28274.50451,28762.09136,28280.92679,27906.5695,30077.74143,34442.68754,40366.88867,42104.78844,44512.45903,50397.6855,47396.12021,38744.13169,39598.95712,42109.64188,42497.3405,43426.29814,47439.61659,44964.39114,40985.23514,40572.12148,43203.81411,42662.53537,40217.00901,46869.75906,46125.25575
United States,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245,76329.58227
Uruguay,3440.528158,3725.003216,3081.047394,1704.56591,1612.31926,1564.707926,1933.481231,2408.632599,2668.674091,2724.097434,2983.244161,3574.111621,4083.463272,4729.928639,5478.022002,6014.918523,6358.162863,7386.511422,7780.678349,7314.490951,6932.478134,6331.156602,4115.154549,3638.943591,4130.100115,5233.457171,5942.126749,7149.374634,9328.065708,9780.739618,12512.59413,14975.56282,16087.25208,18140.89221,18131.57885,16950.75317,16837.94038,18995.39702,19026.04982,18098.36155,15650.4993,17923.99533,20795.04235
Uzbekistan,..,..,..,..,..,..,..,..,..,..,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718744,2628.460054,2753.971058,2704.677189,1916.764625,1604.258642,1795.201768,1759.307471,1993.424478,2255.151155
Vanuatu,1025.639812,941.2244147,925.2829341,926.2014801,1112.490782,990.5154088,926.8136051,996.4858495,1103.278583,1046.420408,1119.280015,1301.634163,1318.531846,1233.431683,1403.105797,1461.405119,1495.987983,1524.960497,1432.608422,1429.889094,1416.197027,1309.047584,1299.178902,1517.294449,1718.263029,1814.817826,1970.898411,2261.459294,2525.083904,2472.463564,2732.551567,3064.751201,2906.342461,2877.444528,2861.203154,2643.886886,2757.203306,3032.19703,3076.835315,3076.589886,2917.756849,3044.57364,3231.3513
"Venezuela, RB",3886.573956,4241.311872,4214.671632,4091.94017,3531.346495,3560.762222,3388.195364,2620.434204,3203.401445,2258.679615,2461.039355,2642.780541,2918.607446,2835.687569,2699.464788,3500.632677,3125.237788,3725.988118,3886.039254,4087.829348,4795.634748,4940.113903,3667.200194,3243.368805,4287.631579,5456.322425,6769.868414,8369.235268,11310.77817,11641.79915,13692.91497,10877.11236,12937.9276,12433.98079,15975.72938,..,..,..,..,..,..,..,..
Viet Nam,..,..,..,..,..,235.6525399,430.188501,585.3049372,397.0143602,96.13036189,96.71929574,140.6310045,141.3836852,185.187122,224.6370945,281.1336045,329.00119,352.9344398,352.783068,367.1568837,394.5831366,409.4977339,434.8102921,485.4509081,551.9035051,693.1898425,790.5925164,913.3123316,1158.101627,1225.845009,1684.011772,1953.55715,2190.23244,2367.499331,2558.778758,2595.234844,2760.717101,2992.071532,3267.225069,3491.09141,3586.347176,3756.488901,4163.514299
Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39411.04525,41976.00831,..
West Bank and Gaza,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3789.327966
"Yemen, Rep.",..,..,..,..,..,..,..,..,..,..,945.3239017,1055.383039,1244.260228,1450.275854,1801.528689,794.6392782,390.9977218,399.6975881,359.0486036,421.723115,519.5916393,514.6923407,543.9000684,583.3696538,668.8546202,784.7579792,867.8359626,956.2304751,1153.536424,1045.80558,1249.063085,1284.617635,1349.99061,1497.747941,1557.601406,1488.416267,1069.816997,893.7164929,701.7148684,693.8165035,578.5120102,543.6375378,650.2722184
Zambia,678.7749004,679.3081481,635.3950077,527.8988234,419.2002546,336.830125,241.5494809,319.2818804,511.2041795,533.2316867,427.4064535,428.5014948,394.0783977,395.7850555,431.5214724,438.3837208,404.0904611,471.1721205,377.4626156,353.8302338,364.0261454,401.7323159,399.0990779,452.286582,556.0500516,720.4465047,1065.596417,1133.436158,1393.519491,1150.941746,1469.36145,1644.456831,1729.647471,1840.320553,1724.57622,1307.909649,1249.923143,1495.752138,1475.199883,1268.120941,956.831729,1134.713454,1456.90157
Zimbabwe,947.3671355,1067.25452,1094.29259,957.7752322,756.3344913,648.6680364,692.1399583,726.6207297,816.6994731,841.5632256,868.4901749,832.6879695,634.4473585,608.0466105,634.5826172,646.8295598,765.1651241,750.6839091,554.3614836,585.3317992,565.2843897,569.0032086,529.1868828,474.3022011,477.399491,470.7837614,441.4987969,425.0368417,351.8391005,762.2979603,937.84034,1082.615773,1290.193957,1408.36781,1407.034291,1410.329173,1421.787791,1192.107012,2269.177012,1421.868596,1372.696674,1773.920411,1676.821489
